L1,L2,L3,W1,W2,W3
6.713560450532564,5.108742443682987,8.714133377764494,1.4253217078210656,1.3385587918047797,1.4143229403991597
6.546941963352788,4.7596148233870474,9.387556698455349,1.447882809701004,1.3533000963520305,1.3220181086823364
6.924213068994196,5.123438980870212,9.475985235768775,1.5209630998437658,1.3947916906301043,1.4545241110808207
6.536225476913566,5.557273662296804,9.159151822876492,1.6398577872174438,1.3965216534277611,1.3526445347937988
6.541414775811166,5.055575074684279,8.38709853246078,1.4313354898312853,1.4628674829711708,1.3948725760079534
6.601508026261805,5.306005597772446,9.020188923961486,1.5185681838563916,1.365341172677289,1.2004790121644056
7.147347688273719,5.387882222868978,8.888371842388615,1.4566583706432648,1.3430221700161835,1.3730816621563595
6.944307054451367,5.276542776171879,9.043333841030092,1.4453229941791774,1.4559770541875394,1.1983174143246165
6.755660149330751,5.307305628734231,8.725994535178092,1.3305253960317125,1.2509225016511867,1.2176449960272555
6.954207426410484,5.309954230964354,9.333984286844027,1.3856969331805964,1.3868138785519342,1.2626150156198335
6.771434440140382,5.480422260651195,9.170481940503551,1.415962173186017,1.5323526954717117,1.301550581605608
6.794001874798351,5.274524126896772,8.716207366488202,1.4982713262535425,1.3598444046255094,1.2941904344508692
6.397998773219987,4.674452469585088,8.86975396823333,1.451380537649836,1.4278268297813157,1.4289254859202043
6.916843255744308,5.0835855704576876,9.47108381125026,1.4956275228289906,1.34397828297033,1.3908950182418405
6.989962707003265,4.747846513923655,8.853982566098727,1.5460234500043333,1.3446859204207768,1.3300296903325137
6.99123887943074,5.287826752323641,9.23259728619331,1.2220168397983402,1.4680041179671177,1.2244306567887988
6.5197887421867815,5.362503406698474,9.073286014360194,1.320198331195598,1.3832731521547104,1.3462912874954518
6.3365121899924315,4.626480555018304,8.876394528721658,1.460853544723617,1.3972534073878777,1.5162666921032555
6.573149728256005,5.489118155180033,8.794438496344219,1.497664094482526,1.346112926247643,1.3384408532863135
6.983681383819229,5.14438640812258,8.844981282959544,1.3547574687959822,1.5239098396534179,1.0798081441437122
6.544871539173107,4.859798929994797,9.005881245016594,1.450391951366042,1.2739334653072167,1.3617164739355416
6.458765198732068,4.4228397508109545,9.437761048370719,1.557460519564561,1.5120861610489031,1.341083577704209
6.517908393318114,5.117537052510531,9.548498527900888,1.3952805240532615,1.3619802033677226,1.2811512107233352
6.340162432964981,5.675537440994861,9.456851346694108,1.3878985582870678,1.3296808222145402,1.1723290488146096
6.392277956486017,5.520311435570782,8.79249893859489,1.3298891248381308,1.532208898202906,1.210578093943144
7.134350886332195,4.8648613117697055,9.022785863844442,1.4457954230687666,1.3691068734558691,1.3678028347304367
6.706926308767089,4.631378748915339,9.191086018224489,1.3192998424305906,1.3730892711561513,1.37251531363265
7.238180211400208,5.451121390532921,8.95287750345442,1.5333131070300383,1.4040701407157807,1.4201889598225463
7.240257680509849,5.276892197303258,9.085999921306161,1.436369246063915,1.388778144578501,1.369011310273429
6.6256564328666325,5.204904577207868,9.400244312388207,1.1568418502584268,1.2523885140861817,1.2499428667095487
7.104879850019052,5.2448655030161735,9.198492870944051,1.39674711397193,1.4076178259147245,1.4913849037293403
7.2512851402897756,5.488507298090411,9.071569564203797,1.4403800630194499,1.3350671144611541,1.4415287213857797
6.3094986768103665,4.58995062811176,8.961755753476385,1.6266680030842888,1.235611067887576,1.2605586551330465
6.662689262903668,5.161463106967209,8.44997308412441,1.3883782889141305,1.335461066792511,1.2097339108868799
6.710199722626468,5.10303623145247,8.805959119414611,1.1898568996531487,1.3528232883534272,1.216256472148898
7.065120553118441,4.883213289179092,8.857326384094781,1.5298132799875286,1.4341704876649735,1.4021526185608602
6.432234503569661,5.019287668427537,8.97203034016698,1.5132833589911705,1.1938344402896017,1.4205160956043326
6.546210389389959,5.153684225145432,9.245411078637161,1.2690758334163375,1.3523214172340672,1.3372521795525547
6.738615317442825,4.941817984249501,8.888161326698585,1.4069572697147361,1.3077856024715875,1.2032059783983966
6.864995517345621,5.075020141124403,8.803724323951215,1.4417011501538906,1.4121588749449003,1.0785253843714666
7.045948738261252,5.639248489194466,8.805591096755272,1.5003517139176772,1.3085967066144562,1.3683758240449593
7.140638641263657,4.645553267999043,9.579581280619594,1.2982018403791535,1.4455274553040147,1.2424481898719772
6.72556150912993,4.755724041785401,8.845457150978334,1.5838269629971933,1.3935013142257047,1.2156004296275669
6.269175788826516,5.477020972638475,8.916876200921461,1.3131792544141898,1.300533580075783,1.2651641522755097
7.22219992486974,5.420227020927926,9.527582236863712,1.5194164643926888,1.381075628059783,1.302232287253083
6.730346595229199,4.790900859674189,9.13332655952378,1.4953851538781944,1.4658911653579867,1.239863090082802
7.205425753468623,5.029203158891392,9.072652637453182,1.4772747924605423,1.3164647095994548,1.3649637095679774
6.2894549970703855,5.023241785344667,9.081620760211965,1.4218991166263502,1.2085746245221307,1.4439402523866165
6.747767005480924,4.966320478085299,9.03770890780555,1.3399475907262615,1.404904333066728,1.4265705743048804
6.54842212123659,5.317086746010888,8.920023794830376,1.471013839473591,1.6167065236922862,1.261290338920396
6.591232627785193,5.240648186278977,9.084788413413257,1.2854370590682271,1.564114477583129,1.3181333649804663
7.445403792659502,5.08998544897359,8.64097115244329,1.3540189418189292,1.3889098348234885,1.4243977827071228
7.232113857419471,5.591231780485188,9.108041614397775,1.439827083463417,1.5134366918860944,1.3062670141536399
6.570015445390957,5.606875881236419,8.882042654988204,1.5126021212870997,1.3105011302346252,1.3895739753579976
6.766583171916676,5.076002419944216,8.876924309637088,1.2827821443336918,1.3552652030689905,1.1713395947554661
6.747691116331199,5.449452255132782,8.982397318438316,1.2241903412127781,1.3392446725818568,1.2386813094048625
6.755137115231732,5.334959003441075,8.775580845212998,1.3420049884250618,1.293151754817769,1.2070781331385623
5.813112774620518,5.181090625110214,9.173172266106913,1.4806573075804286,1.228998134173484,1.2619274613325706
6.946562982174653,4.90365628712941,9.27311202334197,1.2807212193420803,1.3405610038238598,1.2242206615851585
6.8970638115992395,5.389255534470274,8.921522147144405,1.4639555569240907,1.4546821113421107,1.2516247677082475
6.708940668258115,4.922247043653166,9.221212971852927,1.3179063008247787,1.2218005995235337,1.3189863398523023
6.746818252763053,4.947693190348183,9.019688545916168,1.4636597808556464,1.20807097516344,1.3428900906855892
7.042712755114735,5.473230239089171,8.62977018241187,1.4427370226642113,1.3198204949686871,1.2174628836319497
6.326409368719929,5.534719241860092,8.736898318291702,1.285225879439088,1.2666221822741084,1.3655153665342583
6.77107067643418,5.010253314981552,9.355652261582712,1.2607845283776222,1.5446524075822994,1.175258564924598
6.5108659498260515,4.384848789307105,8.466946218611074,1.381116185990093,1.4539349579023593,1.2584624560239415
6.755891553260495,5.215185479657456,8.860667338394931,1.343064650717011,1.3879538174538892,1.3791398806563604
6.921189070262933,4.86739247559153,8.621598022248172,1.349644608099676,1.4889443869440881,1.4563130080589575
7.066706348538596,5.336652403483695,9.210497413007891,1.345285222164632,1.2782928767009976,1.2489015037507198
6.353552372660809,5.173715362814209,8.5770403297047,1.4234750150347655,1.43107279122609,1.2157422396200581
7.323192362095514,5.348800343155082,9.324887813034778,1.300496348267095,1.3757274734903013,1.4423222783055147
6.739040444452408,4.954138790464865,8.953450155017693,1.2101822854906303,1.5081586417035784,1.2394197207692121
6.597975621257946,5.117736217956952,9.286323499233504,1.3427272236034524,1.4628017568826646,1.2338520068732621
7.183644763952187,5.05472887519314,9.136375373031523,1.3889293694652158,1.627448501892727,1.1332912772770065
6.990370273523691,4.449871121258572,8.617401711672088,1.477036863281011,1.365285958236235,1.2283271393559343
6.805030046431814,4.507138164011211,9.306313331711712,1.5176551459436216,1.2890684071691103,1.0937117866321238
6.2187716297017595,4.880323685971472,9.139806051255942,1.4546774530253292,1.4303047277655259,1.353478897226821
7.03994734893012,5.505446781933667,9.025395689766516,1.2326509959658696,1.488307173690796,1.1496942448258993
7.034436081300252,5.117039178776414,9.606444706743154,1.3234433424217942,1.4398726690910633,1.2679337055494615
7.199040620704932,4.913504556113891,8.866091736672729,1.3587353218908367,1.3034113138088896,1.2669228898374356
6.738372533870314,5.550756692180024,8.694815126892266,1.2633311904558433,1.4246459727195018,1.166380956883841
6.254926538316843,5.224179568491549,8.54991389448517,1.3535654057684448,1.5558198500651714,1.3418547794085274
6.854933460256637,5.444756658178742,9.202214486873036,1.438742633598128,1.393125962346178,1.4810130207982743
6.250999055963998,5.134502391362979,9.107910162261305,1.2896393288206345,1.2669351822004769,1.2029263489687576
7.01274495843366,5.253070637174465,9.253901288074795,1.3229297963497375,1.3989478364155752,1.188630764574212
6.86735236011463,5.391104383030157,8.76456535574375,1.42783638215281,1.394628420626847,1.24625196259634
6.994212316831343,5.014312783162981,9.262489357075603,1.431168547494156,1.540662552080794,1.3643469690438494
6.745309385491198,4.663941339337395,8.700879302431446,1.435464953862775,1.4267033094277988,1.4214678380261938
6.595865937815576,5.179270773285887,8.573014051932411,1.3738727184967523,1.3657894724070292,1.141941082666955
7.013703221542072,5.433720784210778,8.773470867938844,1.360287756235933,1.2499980470140155,1.2191922022278034
6.623580446110046,5.368069437605471,8.643341198846475,1.578117963226167,1.3596901031640982,1.0208798999944795
6.785071095814592,4.703197536055373,9.347504251346741,1.2185303461706631,1.3449204665720724,1.417610672793851
6.757176549577477,5.215529628996634,9.264523885877168,1.4615207437201903,1.2970932382320959,1.3679332597932494
6.856671407711293,5.208740481255727,8.932185004036253,1.2697776775945162,1.2701983430981185,1.1013760325446598
7.212619454034381,5.654165149141655,8.989758577105079,1.2098054699073049,1.2680220338693855,1.2886646475310641
6.843151494213483,5.706734905196176,9.547172344166158,1.4519680196557967,1.4190462506086678,1.446371452244153
6.9601782786652775,4.735306675006552,8.834685139610553,1.4065057150010618,1.3148680462923439,1.2581535279675349
6.989758250686213,5.78080268442601,9.003151207088138,1.3213726205449126,1.4103080765906157,1.3776888038461303
6.60212351717977,4.824849314991464,8.950738753698229,1.4149879033191786,1.3450966888822806,1.3068029677331714
6.858639481142562,4.824629588887742,8.465502789506052,1.44243822567078,1.3868194360625996,1.2156704097294628
7.016596398806409,5.459930106592265,8.999006868708108,1.3833917120081758,1.2739930045159216,1.1913304177709239
6.879835710298616,5.454599727840174,9.476744246445532,1.381387065875618,1.4082333001904537,1.1169036341540806
6.955975599908915,4.9549869100909785,8.629295447687761,1.3380731602475737,1.3669340759917092,1.0778690771550006
6.936457513436924,4.727408794445492,8.952701104692933,1.129423226159862,1.4929863540238288,1.0082488018920455
6.6877974049038365,4.84714238406409,8.587660393780087,1.2643884650121504,1.4687295647411498,1.340257178409554
6.75218014695476,5.045123520884188,8.663009317677469,1.3223767093312468,1.5206141527469512,1.2708673840839861
6.661462772947121,5.011345461228473,8.923129720731653,1.492460851231817,1.4323977779380948,1.4375608873059451
6.667489551447681,5.205563995382326,8.441943427339165,1.431006279772564,1.423696269306063,1.1284765494488678
6.76782871300072,5.192709244432756,8.849620639073413,1.3959005175562953,1.354822755629624,1.3834152546980913
6.607290474612286,4.75654313410428,9.036800778221101,1.2997253435652583,1.3449666779972609,1.2921859628702617
7.338129194154251,4.318683663431221,9.315278117398055,1.4178017996323486,1.3968673318469658,1.1613484841905155
6.623580416389866,4.721601761097241,9.260925859632925,1.5029417770647395,1.4651013372426742,1.3677332985245496
7.063721240698649,5.083522806450285,8.951412539986508,1.4025390132505267,1.3517599550954074,1.2176222061828041
7.000235383979653,4.46221429943372,8.841568477798203,1.3599908860349577,1.4797704171205206,1.2139563478435231
6.978861609102608,5.1498387520870645,8.32788755715473,1.3262041064764807,1.4803589908969943,1.2488913565352082
6.86976510785478,4.763889712689949,9.144902324949156,1.307474745806443,1.4350906580930567,1.298621397456235
6.864469664192027,4.883007334995044,8.645478117923995,1.38244029568673,1.4255012945477776,1.492150406312821
6.700054953423638,4.993805397885371,9.106814167294818,1.511239688897821,1.4029727681686994,1.243810931171286
6.689340237914951,5.2283511858305225,9.388809501112426,1.4280784772231903,1.5439015644997789,1.268863849556525
6.871792279674998,4.830041488620612,8.76871551964776,1.5758524920689543,1.332606368677582,1.2418034343809947
6.87039243380571,5.099591960340316,9.15677972875585,1.4074291358886466,1.2524869395791574,1.5259523110251445
7.2486906047958275,4.990763703928935,8.951050662384565,1.2507096931056194,1.3431909199128267,1.320430734373886
6.939794415643879,5.3743567257648355,8.891545752462628,1.2616924074178577,1.2924684435630878,1.1909294991002959
6.625240049675311,4.397745574329893,9.198779526153903,1.4407074667280775,1.3763412689158683,1.417247285452269
6.608595043082762,4.922949765773559,9.17100701328271,1.5092840347879775,1.3166170758529372,1.2939910376854031
7.346681199330204,5.229281074090553,9.014939874458033,1.3909191681536017,1.3629102407313614,1.193217815684111
7.039504762273894,4.604633831605684,8.744310874662407,1.4271859783870107,1.4433720476500402,1.2224745242637303
6.885964795878764,4.7965097157638565,9.19153201230106,1.423050060191163,1.5173738952335865,1.264683096858785
7.281210929474617,5.230053303839447,9.213570717438119,1.5265935009952998,1.4935505999755971,1.3568197288398616
7.007570700424444,4.964670118937403,9.330534187757614,1.3753484075899278,1.4842048814048572,1.447234142823794
7.102603185369995,4.752628678100015,9.079802164912012,1.3406906905864953,1.3370734769788162,1.2330448607447326
6.708032920027582,4.8181693354726045,9.173698906707788,1.4859969622538314,1.4124739675600786,1.269006955246988
6.846773188964407,5.393211882961758,9.039680670694604,1.52073340711846,1.4226686710205287,1.203648325055149
6.727952722313468,4.951941027477699,8.635362539626286,1.3185662595550005,1.4466048196236108,1.2379007078181097
6.934037911976822,5.367236340649176,9.163731102747644,1.25517484729168,1.3555837661195678,1.2643912862260376
6.767254751142841,5.204751947963238,8.523569395953947,1.424810261825696,1.4021811876168087,1.3349508892764221
6.631137577955622,5.15847217421845,8.833571392634303,1.3687197528322483,1.4729847463510677,1.2567548553357561
6.982235992095373,5.191646617761434,8.85560298448678,1.2996632756652635,1.4723828234907148,1.276674059922677
6.79118883944508,5.175363826269136,8.699204853322522,1.4504110607365621,1.3338255209080103,1.2224445090884308
7.081956717960114,5.331982467594771,8.583754762988923,1.5150395548585995,1.4496408004885253,1.223929117737234
6.653233439044764,5.14348032241626,9.070461371029118,1.3742987924101269,1.6961374001630596,1.2293506569053263
6.591932775988994,5.065092466237587,8.870148390278311,1.2170820027230358,1.3970225223028778,1.4497690827371423
6.568754277320578,4.4671565278003715,8.781899367329304,1.4838281622978902,1.4433826109253725,1.2742101317700807
6.837768894934023,4.949989239895527,8.505369637183316,1.6239921687865126,1.5106629061757246,1.2499734759624082
6.67282437528956,5.4457516831015305,8.897062926313954,1.2515059830132458,1.2761448048469295,1.2619976614647246
6.597182561633905,5.4324705309611545,8.607676844033293,1.1583488587788353,1.4085785691071457,1.1806789287829664
6.980852878466182,4.952264349094243,8.286266574569554,1.303196418962901,1.398038203043928,1.248599308477103
7.395842342770903,5.229102662545489,9.609781922890772,1.485082295791276,1.3242600938231377,1.2897130879840932
6.728197385621077,4.707611010447946,8.993273602504589,1.409136382516801,1.3826605357341162,1.1685354061038817
6.356996294669523,5.048357383666692,9.058804484748656,1.1620684342678451,1.3378659017125127,1.3502516123265347
7.01016170758507,5.020996228044869,9.41091761062309,1.4140757600150715,1.261101130821414,1.2735997814963231
6.737816454865651,5.026002627855816,8.58963219232052,1.3607082582690924,1.446688933871339,1.4567521409694875
6.554990817049904,5.001358594563492,9.130137897131146,1.424173187731619,1.450805673776998,1.2095373128333813
6.801478464909599,4.791536699578421,8.791667060361286,1.3998762111651,1.3228786916835058,1.1864134260252006
7.009716400563183,4.66656304872189,8.593163057437488,1.4556259113215502,1.4139308869109513,1.416471361559757
6.77106777778148,5.2575866452888285,9.056188313566043,1.4584972889130674,1.4169287458374629,1.2425611948793138
6.75413176965928,5.004334505038828,9.223489112780708,1.458746295953832,1.4067516220697704,1.4113973253244065
7.157000392100672,5.10522677124591,9.124436764028541,1.5675878360025084,1.3372071416780649,1.2248285011730116
6.6523874883146075,5.010168740670843,8.611017753736233,1.4199042367345265,1.5703012001911032,1.4202492647157048
6.8090666923101475,5.684878135621326,8.80911711243232,1.5659830835125723,1.4377620834445255,1.3606494256325223
6.578952306497429,6.053534094983053,8.740614416104673,1.4874299897682624,1.544718183106238,1.4080147111333006
6.667863887807745,5.440359167662741,9.158628519748255,1.6214575913872236,1.2374505093060741,1.3703775041069646
6.986121941777128,5.103213862302494,8.928767438116228,1.3071280695589964,1.3194774929336068,1.4453156692318725
6.66206683968443,5.554186007253164,8.766567198136983,1.3521407779516823,1.4997516826991553,1.14914329694632
6.593680113925827,4.766576450686844,9.260689748452291,1.3917695364348879,1.5315091728896235,1.408796126558786
7.379190527701923,4.600444124689853,9.055615730294617,1.3896812331265427,1.4278816593964232,1.3461194271123798
6.632942835966296,5.299641749123613,9.04831497230873,1.276543039839859,1.4369126106117074,1.388137464863214
6.926314509596098,5.131472316234056,8.95208531905553,1.5131005282855658,1.2491239558899556,1.3087272454500996
6.883539376402102,5.431258654292112,9.223128632302155,1.4772226458426505,1.5099224499920318,1.3202869070390666
6.363279583264846,5.039154808791666,9.256557095463291,1.4847269397571359,1.2788363250513095,1.2811417951787498
6.4218982964579965,5.840553670623312,9.328077694470776,1.4695835054315243,1.3413827119713677,1.324833112878425
6.792881200191629,4.992391153715975,9.027918959968849,1.5314635162947134,1.3057608582993585,1.431791492782427
6.999743575056407,5.501847191046345,8.891056441225599,1.4408289501460207,1.4153583780906656,1.2815312269855843
6.9930128928002455,5.516725065749502,8.767424028219681,1.494543432521942,1.271978223753368,1.5183148988676591
6.442823332980814,5.3985372010516715,8.984881995579313,1.4452249687393253,1.5488221390191628,1.346673277726166
6.800936793970699,5.101064219917147,8.840018775035107,1.4019210889765712,1.462562294981154,1.3479961810455303
7.235912638146666,4.902370299567329,8.832926511801753,1.369295235326747,1.498615158260016,1.1513853412395063
6.627268392203974,5.082705941765487,9.374706586875828,1.4108151988532718,1.3802317273968383,1.3234489156489944
6.846040009743449,4.9437434997249765,8.867992214529401,1.4902559440861585,1.466216376917979,1.2296082986014685
6.66195057934407,5.068331515972479,9.226548085629224,1.3783512482402374,1.5323612483345501,1.3439737762338653
6.5257980705319385,5.275447851032798,8.886762049688825,1.4923841428604059,1.3381664711022283,1.1351047307983417
7.066827013564515,5.2858862513112825,8.546562166980406,1.261169748493578,1.402713216649818,1.460746503261222
6.408367459353275,4.967222825103575,8.982349687625293,1.4167746761201845,1.3365886022055529,1.2243488775617348
6.55223183757655,5.553532141526307,9.200961188766774,1.6158760433474537,1.2756192183680846,1.3799779166118393
6.6877705844616635,4.772804285635664,9.07936428867836,1.346143194288096,1.288541954319829,1.434011005809523
7.009370252889451,5.073641232363157,8.59288762867764,1.269028701216259,1.6100712939115012,1.1370306462219744
7.301138029246031,5.189625759393851,8.828084935452464,1.4669207497157317,1.4775907682994849,1.5287615827817467
6.5259703366181405,4.300981510745402,9.043188335356984,1.4194730396678241,1.6124362763574127,1.2343005616789526
6.551287418434596,4.953583612799102,9.040276892231315,1.252380440575329,1.2814951492861233,1.229908464179639
6.528123216238816,4.731912580084675,8.869089758800596,1.3332446351436633,1.3092269897020246,1.3130042648634817
7.020939065083219,4.9103955372834855,8.687809932327692,1.287971809185508,1.4340135790325006,1.298665864290068
6.6614212525414604,5.2044375882829765,9.089081652825676,1.42206418941483,1.539159931203664,1.3477648045222472
6.882992194808322,4.810629143302248,9.079219972837752,1.3005733179837842,1.2648326892254194,1.321104106700945
6.846822048179382,5.2714792866112195,8.923876362181622,1.525428103685972,1.415865937300361,1.4845897483925574
6.757376325940548,5.803011980134308,9.105485135495606,1.411529448782087,1.293785081549731,1.4593727961651763
7.040316541930846,4.8989071519748215,8.74646686381883,1.4893856724818666,1.3589923413552896,1.4045643235363945
6.891839353133352,5.7848013420922575,8.961551220887156,1.4891178883207554,1.3550833972908136,1.3037928249505073
6.864368896122206,5.323407159790437,8.122447241788322,1.5350914230200192,1.360257879367232,1.0594825908821268
6.644644299156768,5.015043956545941,8.68482786584548,1.4021276081410186,1.4428652526340244,1.3418996603426052
6.314192242256512,4.934600697127081,8.997653020952887,1.3025391949380405,1.5407945184559446,1.1276042239414847
7.058966349588893,5.297707668232594,8.750281822390686,1.5046698143251453,1.4000637142236538,1.3076038877657028
7.425857239077907,5.846330796400929,8.990044557499106,1.3185453105939486,1.3765266985354145,1.3598450238753406
7.062284157400024,5.110122505766534,8.771815675853158,1.2328440441232442,1.4175676617324449,1.3561363122006196
6.542644424647047,5.361019801084047,9.035722775571106,1.4566192832807552,1.412519016483212,1.3451473285917912
6.906481272780823,4.838410628857003,8.684536982994052,1.2964177145561688,1.280384566826728,1.3501448206471989
6.895661192107736,5.1513664152372645,9.403468143688048,1.4606642832047219,1.4421412159228557,1.2391381177493148
7.12267309191398,4.975714505097074,9.22419839475713,1.4406056974192358,1.3773475893791185,1.3358945976324614
6.603488101314383,5.006452724742773,9.214946915102225,1.493254268369666,1.4883869329018438,1.232091641951176
6.3730440276402165,5.420855153728502,9.183689179364585,1.3467339639572933,1.3909924995647724,1.3296509352669523
6.904988979214231,4.9238515190257495,8.95959124094004,1.4507447732841365,1.6735372697434487,1.258911001672498
6.842960084760112,5.251884834018791,8.798586172441075,1.3153508916359085,1.3982236127272503,1.2656568421586423
6.506586027899078,5.093265747277092,8.495580853497056,1.2707628238515476,1.2637297633844367,1.4017328692686895
6.70602998349757,4.992373943731374,9.371182739670717,1.5586964858025238,1.3287564786234565,1.2766254313948469
6.6508563070970546,4.991429975411096,8.896087911854057,1.2701160493934982,1.529781010487158,1.2691954579455922
7.080349739760695,5.0371609792568295,9.035442624019707,1.1849466734529608,1.4490020759192301,1.3010899388044836
6.960528297367801,5.185083049885445,8.946880042399,1.4100174803605712,1.473758715558623,1.1857437547028384
7.181213006694563,4.7205961139795765,9.056551992874198,1.3458470404983447,1.367966636083008,1.4218404145065875
6.833577539109956,5.066872079106734,8.686588398668105,1.2720965948523686,1.3461608655083286,1.439504994981732
7.133264375941753,4.897820981719315,8.845476939946805,1.398680986597706,1.256722909441363,1.226164591930808
6.866838107000612,4.945862381869182,8.708287402943029,1.5051475143338673,1.1929359728721105,1.403894876594477
7.210136134573384,5.183638555332833,8.843858598689023,1.445776579598599,1.4120864776631008,1.2383920910865067
7.136943599517301,5.7811617589910735,9.001688261998336,1.4190655227008064,1.4267817472287052,1.4043924052943972
6.624596736788553,5.50653658998429,9.157729771997312,1.4652853948169409,1.4115194782039207,1.256341807884673
6.748587529179659,5.227093053530067,8.886115399295864,1.343992512725024,1.4167942181087019,1.4907367455743998
7.260757601106387,4.716286766553448,8.835343540298442,1.29769372628319,1.356380047380729,1.2976289160046288
6.320343518407339,4.834959873582492,9.406149628474074,1.3357493719567284,1.3133661680179913,1.542263365474129
6.836947514579571,4.997652494179697,8.810012335984924,1.5435407788343132,1.4191866530249322,1.3089559172552552
6.8788538922144,5.280761572017435,9.058340511618502,1.447797896129525,1.5002736016697074,1.2997831559988737
6.807057892007092,5.431527641609422,9.261770200858267,1.417041711517964,1.4306632410202051,1.3579168558251393
6.848998356045578,4.834082954459539,8.4275115085596,1.399390775614907,1.3133854681969428,1.1550085251801767
6.893397555137191,4.939153360829141,9.100733546118366,1.5585577923506821,1.4069283593904756,1.082331882833814
7.0985975010983315,4.76561029477279,9.02357731391498,1.548066412978401,1.3472391600090832,1.3431783130535697
6.608228386037179,5.061583249400754,9.15987498731177,1.230641854040683,1.4976710170544598,1.1927739643416664
6.884640006748863,5.305793933657026,9.362295914371149,1.5647965441031506,1.5105925346944356,1.1728093794352565
6.970513624559515,5.40093191409599,9.086977635137771,1.385322685628519,1.4706133286499483,1.3034702158047329
6.834814821823165,5.089020085851679,9.188806326105725,1.3494267544717653,1.3016156976180406,1.178886499744598
7.021965294744073,5.638165094138959,9.022188857457135,1.3101708035749924,1.3371123869546706,1.2706042441015206
6.610183636971647,5.427444197839137,9.215942630652858,1.4907186937415298,1.4526132513582783,1.294899084399669
6.965108641087921,5.262712497142273,8.873521667289848,1.4292820466702567,1.468053421481533,1.2480217068562887
6.5691103557033435,5.261159980483024,8.621965787691911,1.276978978377043,1.5012892734041334,1.3403169796788517
6.592877055875294,4.809185186328353,9.163888012095407,1.4318473328524641,1.3492630518341409,1.2536665134983007
6.750956798955995,4.890670208139478,9.046682353515628,1.5039461064344786,1.4257232649273062,1.2623074195411044
6.730498948372195,5.167764245201473,9.256778686842491,1.469772380279494,1.5083676930374186,1.36235828816695
6.95206369907883,4.934341264191649,8.342082358767028,1.4117935117673062,1.4800092353722851,1.3156532541309975
7.083756276999497,5.092510357801717,9.136354526532303,1.5328244804894262,1.4707046759404403,1.3103791193309955
7.247238981507111,5.279717531693762,8.999328273267027,1.5388089356210275,1.3245564262330662,1.3137605082377295
6.4594567813364385,5.385608574987958,8.512694890714812,1.4436434455860363,1.4445292717031084,1.3411337006524229
6.78095522815418,4.431331582798542,9.08229377259633,1.3785528442856243,1.3575634008358533,1.2707024399774198
6.81336805670757,4.972027291612117,8.756005007485378,1.2296200543239257,1.356543714829121,1.3122691416592396
6.921692924089268,5.026956947249925,8.53985772764424,1.5101986959103226,1.518848246640969,1.1635913690594408
6.8851422970477145,4.2801357373888615,9.054419743009746,1.4845182849171032,1.35384522831181,1.2443400867003411
6.129752501270148,4.918953354445714,9.469545233505176,1.2711134023526647,1.487853663236388,1.3082465710075446
7.126819226207267,5.328885512829661,9.065239681938703,1.372780133144064,1.4603345169328152,1.2269915294471685
6.951794734914861,4.797050840074001,8.853507510577236,1.492594350750228,1.3245692227894543,1.2112759914378686
7.216924164273334,5.556434807762875,9.236059875714673,1.4572011231664144,1.5117629353112234,1.2854054208410517
6.576202511435608,4.748364740333708,9.03330121960048,1.4528665147706505,1.4891570554743192,1.358618896226348
6.837972447658174,5.368576165712042,8.664375397060297,1.3819605232067023,1.4768921246502695,1.234725899723473
6.669398843473752,5.061877503809988,8.898674663341358,1.2555662573196897,1.4503277646859976,1.3861971680655203
6.671495211193667,5.003460075627254,8.773094077421204,1.4003102707994781,1.3337532273371704,1.1748157747421322
6.584244785160998,4.989469363778504,8.569922484306522,1.3884853085328905,1.4100455043719728,1.250146251450625
6.938893258229804,4.864413176872844,8.766113015260595,1.264442552213462,1.530887874881001,1.5459280270190785
6.438371745136683,5.054844286042944,9.192133447199678,1.3600064534771865,1.4417310300799207,1.407545028665591
6.631047815102679,4.743061497847093,9.329377059162855,1.3505588760193312,1.4228022740789656,1.2068643926229194
6.829779687506764,4.8553634952408515,9.013190435705113,1.464810313375014,1.375528989235939,1.367884131361075
7.121675181361487,4.697574198218042,8.615515944934742,1.237349124814973,1.2556024482649004,1.3252085526185768
6.274047776780795,4.858729167838296,9.155485339317725,1.4258799967681395,1.3849976059688274,1.2921360411038236
6.761637328080287,5.601088279677665,8.576992343942253,1.2844068077791628,1.2960756021120783,1.3384129547938135
6.854842709526595,5.103814802572884,9.13315643710644,1.3627713569671336,1.2688716926748203,1.2986701529685143
6.083765659425081,5.255823278391687,8.776740687786559,1.372243488428686,1.3894304427504829,1.3235554638748097
6.840189657940047,5.12378107898498,8.508512815813036,1.3935798117259883,1.3046284440792004,1.3090075897356241
7.300824506837968,5.153691535362974,8.681394866950397,1.5040434332896577,1.472232307922197,1.2250876420282484
6.496284679319783,4.969209132679293,8.986787735672069,1.37089492267258,1.2151286985599057,1.1844619649575585
6.844876513303165,5.301830370346203,9.294582200236746,1.2764707607690973,1.5296299471125132,1.251459181593482
6.707980156710609,5.346832809384645,9.346547989705245,1.3568785437740727,1.354281063625108,1.4750277136526257
6.501121955830392,4.695148778419486,9.182837972586443,1.3760792181728618,1.3034472974626916,1.2455718518213812
6.745431309257657,5.213868942644298,8.76359741583421,1.4751854996813043,1.3121138802694847,1.3112489629629018
